Program,Site Name,Additional ID,Physical Type,Legal Status,Legal Status Date,Physical Site Status,RN,County,Region,Phys Addr Line 1,Phys Addr Line 2,Phys Addr City,Phys Addr State,Phys Addr Zip,Phys Addr Zip+4,Near Phys Loc Txt,Near Phys Loc City,Near Phys Loc State,Near Phys Loc Zip,Latitude,Longitude
MSW-NOI,TBK MATERICALS MULCH YARD EAST AUBREY,100472,5RCX,ACKNOWLEDGED, 11/18/2016,ACTIVE,RN109449843,DENTON,REGION 04 - DFW METROPLEX,1385 RANCHETTE ROAD, ,AUBREY,TX,76227,    , , ,TX,     ,33.28,-96.89
MSW-NOI,PRODUCTS PLUS,100474,5RR,ACKNOWLEDGED, 01/17/2017,ACTIVE,RN109527424,ELLIS,REGION 04 - DFW METROPLEX,300 MUSHROOM RD, ,WAXAHACHIE,TX,75165,6117, ,WAXAHACHIE,TX,75165,32.45,-96.84
MSW-NOI,LIVING EARTH,100484,5RCX,ACKNOWLEDGED, 05/09/2017,ACTIVE,RN109767814,PARKER,REGION 04 - DFW METROPLEX,8420 E I 20, ,ALEDO,TX,76008,3204,ON I 20 W OF FORT WORTH WHERE I 20 & I 30 MERGE ON THE SOUTH SIDE OF THE HWY,DALLAS,TX,76008,32.72,-97.58
MSW-NOI,LIVING EARTH,100485,5RCX,ACKNOWLEDGED, 05/09/2017,ACTIVE,RN109767889,TARRANT,REGION 04 - DFW METROPLEX,9001 JACKSBORO HWY, ,LAKESIDE,TX,76135,4726,ON JACKSBORO HWY ON THE WESTSIDE N OF CONFEDERATE PARK RD,LAKESIDE,TX,76135,32.83,-97.48
MSW-NOI,SOIL BUILDING SYSTEMS,100491,5RCX,ACKNOWLEDGED, 06/23/2017,ACTIVE,RN109611822,DALLAS,REGION 04 - DFW METROPLEX,2101 WALNUT HILL LN, ,DALLAS,TX,75229,4415, ,DALLAS,TX,75229,32.88,-96.91
MSW-NOI,ASSET MANAGEMENT AND DISPOSAL,100497,5RR,ACKNOWLEDGED, 09/19/2017,ACTIVE,RN109863621,DALLAS,REGION 04 - DFW METROPLEX,2747 OAKLAND AVE, ,GARLAND,TX,75041,3909, ,GARLAND,TX,75041,32.88,-96.67
MSW-NOI,RE TECK,100499,5RR,ACKNOWLEDGED, 08/23/2017,ACTIVE,RN106657745,TARRANT,REGION 04 - DFW METROPLEX,905 AVENUE T STE 312B, ,GRAND PRAIRIE,TX,75050,1127, , ,TX,75050,32.79,-97.05
MSW-NOI,RE TECK,100501,5RR,ACKNOWLEDGED, 09/20/2017,ACTIVE,RN100543537,DALLAS,REGION 04 - DFW METROPLEX,902 AVENUE T, ,GRAND PRAIRIE,TX,75050,1152,"902 Ave T, Grand Prairie, TX",GRAND PRAIRIE,TX,75050,32.79,-97.05
MSW-NOI,SSI SUPPLY-CHAIN SERVICES,100502,5RR,ACKNOWLEDGED, 09/29/2017,ACTIVE,RN104851050,DALLAS,REGION 04 - DFW METROPLEX,2525 S SHILOH RD, ,GARLAND,TX,75041,2410, ,DALLAS,TX,75041,32.89,-96.67
MSW-NOI,SUSTAINABLE SOIL SOLUTIONS,100519,5RR,ACKNOWLEDGED, 10/25/2018,ACTIVE,RN110520541,COLLIN,REGION 04 - DFW METROPLEX,6691 HIGHWAY 78 S, ,NEVADA,TX,75173,6238, ,NEVADA,TX,75173,33.07,-96.42
MSW-NOI,LIVING EARTH,100520,5RCX,ACKNOWLEDGED, 11/15/2018,ACTIVE,RN110536901,DENTON,REGION 04 - DFW METROPLEX,3901 HAYNES RD, ,ROANOKE,TX,76262,6533,S OF THE INTERSEC OF 1171 & 377 TURN E ON DUNHAM RD TO HAYNES RD TURN RIGHT ON HAYNES ABOUT 500 YDS AND THE FACILITY WILL BE ON THE LETF,FLOWER MOUND,TX,76262,33.04,-97.19
MSW-NOI,UNITED ELECTRONIC RECYCLING,100523,5RR,ACKNOWLEDGED, 05/17/2019,ACTIVE,RN110756327,DALLAS,REGION 04 - DFW METROPLEX,505 AIRLINE DR, ,COPPELL,TX,75019,4610, ,COPPELL,TX,75019,32.94,-97.01
MSW-NOI,GREEN GLOVE TECHNOLOGY RECYCLING,100527,5RR,ACKNOWLEDGED, 08/23/2019,ACTIVE,RN110831252,COLLIN,REGION 04 - DFW METROPLEX,1200 PLACID AVE STE 500, ,PLANO,TX,75074,8680, ,PLANO,TX,75074,33.01,-96.69
MSW-NOI,ONE OAK SUS,100535,5RR,ACKNOWLEDGED, 12/04/2019,ACTIVE,RN110897402,TARRANT,REGION 04 - DFW METROPLEX,9961 CAMP BOWIE WEST BLVD, ,FORT WORTH,TX,76116,1213, ,FORT WORTH,TX,76116,32.72,-97.49
MSW-NOI,COMMODITY RECYCLING SOLUTIONS,100537,5RR,ACKNOWLEDGED, 03/04/2020,ACTIVE,RN110928041,TARRANT,REGION 04 - DFW METROPLEX,5657 E ROSEDALE ST, ,FORT WORTH,TX,76112,6929, ,FORT WORTH,TX,76112,32.73,-97.23
MSW-NOI,STRATEGIC MATERIALS,100540,5RR,ACKNOWLEDGED, 04/22/2020,ACTIVE,RN102563152,ELLIS,REGION 04 - DFW METROPLEX,,,,,,,N OF HWY 287 2 M E OF ROBINSON RD,MIDLOTHIAN,TX,76065,0.00,0.00
MSW-NOI,RSR PARTNERS,100548,5RR,ACKNOWLEDGED, 01/21/2021,ACTIVE,RN105598171,TARRANT,REGION 04 - DFW METROPLEX,2501 N GREAT SOUTHWEST PKWY, ,GRAND PRAIRIE,TX,75050,6429, ,GRAND PRAIRIE,TX,75050,32.79,-97.05
MSW-NOI,UNIVERSAL RECYCLING TECHNOLOGIES,100571,5RR,ACKNOWLEDGED, 10/26/2022,ACTIVE,RN111589792,TARRANT,REGION 04 - DFW METROPLEX,2645 SYLVANIA CROSS DR, ,FORT WORTH,TX,76137,5024, ,FORT WORTH,TX,76137,32.82,-97.31
MSW-NOI,DALLAS RECYCLING PLANT,100577,5RR,ACKNOWLEDGED, 01/25/2023,ACTIVE,RN100678150,DALLAS,REGION 04 - DFW METROPLEX,3950 PLATINUM WAY, ,DALLAS,TX,75237,1612, ,DALLAS,TX,75237,32.68,-96.88
MSW-NOI,BALCONES RESOURCES FARMERS BRANCH,100584,5RR,ACKNOWLEDGED, 06/27/2023,ACTIVE,RN111599858,DALLAS,REGION 04 - DFW METROPLEX,13921 SENLAC DR STE 200, ,FARMERS BRANCH,TX,75234,8837, ,FARMERS BRANCH,TX,75234,32.93,-96.91
MSW-NOI,AUSTIN WOOD RECYCLING NEVEDA,100592,5RR,ACKNOWLEDGED, 02/27/2024,ACTIVE,RN111867727,COLLIN,REGION 04 - DFW METROPLEX,11672 COUNTY ROAD 800, ,NEVADA,TX,75173,7231, ,NEVADA,TX,75173,33.01,-96.36
MSW-NOI,TR RECYCLING,100598,5RR,ACKNOWLEDGED, 05/09/2025,ACTIVE,RN111988192,TARRANT,REGION 04 - DFW METROPLEX,7530 HUDSON CEMETERY RD, ,KENNEDALE,TX,76060,7804, ,KENNEDALE,TX,76060,32.62,-97.20
MSW-NOI,DDM MATERIALS JUSTIN,100601,5RCX,ACKNOWLEDGED, 11/06/2024,ACTIVE,RN111842027,DENTON,REGION 04 - DFW METROPLEX,10869 FM 156, ,JUSTIN,TX,76247,    , , ,TX,76247,33.11,-97.29
MSW-NOI,SOUTHWEST PAPER STOCK,100606,5RR,ACKNOWLEDGED, 01/17/2025,ACTIVE,RN103066031,JOHNSON,REGION 04 - DFW METROPLEX,3236 CHAMBERS ST, ,VENUS,TX,76084,3326, ,VENUS,TX,76084,32.52,-97.10
MSW-NOI,BLACKJACK DISPOSAL,100611,5RR,ACKNOWLEDGED, 02/24/2025,ACTIVE,RN112131958,HUNT,REGION 04 - DFW METROPLEX,5770 STATE HIGHWAY 34 S, ,QUINLAN,TX,75474,3240, ,QUINLAN,TX,75474,32.99,-96.11
MSW-NOI,GLOBAL ASSET,100612,5RR,ACKNOWLEDGED, 03/20/2025,ACTIVE,RN112138391,DALLAS,REGION 04 - DFW METROPLEX,1815 MONETARY LN STE 100, ,CARROLLTON,TX,75006,7029, ,CARROLLTON,TX,75006,32.94,-96.91
MSW-NOI,STRATEGIC ENVIRONMENTAL WASTE SERVICES DBA DATA SHRED,100613,5RR,ACKNOWLEDGED, 08/22/2025,ACTIVE,RN112150677,TARRANT,REGION 04 - DFW METROPLEX,13023 HARMON RD STE 507, ,FORT WORTH,TX,76177,6582, ,FORT WORTH,TX,76177,32.97,-97.32
MSW-NOI,LIGHTING RESOURCES,100618,5RR,ACKNOWLEDGED, 04/17/2025,ACTIVE,RN100772847,TARRANT,REGION 04 - DFW METROPLEX,101 E BOWIE ST, ,FORT WORTH,TX,76110,4216, ,FORT WORTH,TX,76110,32.71,-97.33
MSW-NOI,MCKINNEY CRUSHER,100619,5RR,ACKNOWLEDGED, 09/03/2025,ACTIVE,RN111981270,COLLIN,REGION 04 - DFW METROPLEX,3403 COUNTY ROAD 317, ,MCKINNEY,TX,75069,1115, ,MCKINNEY,TX,75069,33.16,-96.59
MSW-NOI,WM FORT WORTH SOTA MATERIAL RECYCLING FACILITY,100625,5RR,ACKNOWLEDGED, 07/09/2025,ACTIVE,RN111907986,TARRANT,REGION 04 - DFW METROPLEX,9600 HEMPHILL STREET, ,FORT WORTH,TX,76134,    , ,FORT WORTH,TX,76134,32.61,-97.34
MSW-NOI,ELLIS AD 1,100630,5RCX,ACKNOWLEDGED, 09/16/2025,ACTIVE,RN112138888,ELLIS,REGION 04 - DFW METROPLEX,,,,,,,NORTH SIDE OF AUSTONIA RD 1200 FT W OF INTERSECTION OF AUSTONIA RD AND ARMSTRONG RD,ITALY,TX,75119,30.57,-97.07
MSW-NOI,DALLAS ORA 1,100631,5RR,ACKNOWLEDGED, 10/10/2025,ACTIVE,RN112268446,DALLAS,REGION 04 - DFW METROPLEX,4029 LOVE BIRD LN, ,DALLAS,TX,75237,1808, ,DALLAS,TX,75237,32.68,-96.89
MSW-NOI,OKON METALS,100634,5RR,ACKNOWLEDGED, 12/18/2025,ACTIVE,RN104131123,DALLAS,REGION 04 - DFW METROPLEX,5901 BOTHAM JEAN BLVD, ,DALLAS,TX,75215,5114, ,DALLAS,TX,75215,32.74,-96.76
MSW-NOI,BUILDING MATERIALS RECYCLING,100637,5RR,ACKNOWLEDGED, 12/16/2025,ACTIVE,RN111587572,NAVARRO,REGION 04 - DFW METROPLEX,5000 E STATE HIGHWAY 31, ,CORSICANA,TX,75109,9405, ,CORSICANA,TX,75109,32.09,-96.39
MSW-NOI,FULGHUM ROAD SITE,100640,5RR,PENDING, 12/17/2025,NOT CONSTRUCTED,RN112339973,DALLAS,REGION 04 - DFW METROPLEX,1701 FULGHUM ROAD, ,HUTCHINS,TX,75141,    , ,HUTCHINS,TX,75141,0.00,0.00
MSW-NOI,HOOD COUNTY CITIZENS COLLECTION STATION,120003,5CC,ACKNOWLEDGED, 05/20/2008,ACTIVE,RN105506109,HOOD,REGION 04 - DFW METROPLEX,244 BRAY ST, ,GRANBURY,TX,76048,5401, ,GRANBURY,TX,76048,32.43,-97.85
MSW-NOI,CITY OF SPRINGTOWN CITIZENS COLLECTION CENTER,120084,5CC,ACKNOWLEDGED, 07/26/2012,ACTIVE,RN106467764,PARKER,REGION 04 - DFW METROPLEX,1361 WALNUT CREEK DR, ,SPRINGTOWN,TX,76082,2855,N FROM SH199 ON WILLIAMS WARD  RD APPROX 1 MI TO PRIVATE RD HURSTVIEW EAST ON HURTSVIEW APPROX 3/4 MI SITE IS ON W SIDE OF RD,SPRINGTOWN,TX,76082,32.97,-97.66
MSW-NOI,CITY OF FORT WORTH HILLSHIRE DROP OFF STATION,120133,5CC,ACKNOWLEDGED, 12/16/2016,ACTIVE,RN107140873,TARRANT,REGION 04 - DFW METROPLEX,301 HILLSHIRE DR, ,HASLET,TX,76052,4300, ,FORT WORTH,TX,76052,32.93,-97.36
MSW-NOI,CITY OF FORT WORTH OLD HEMPHILL DROP OFF STATION,120134,5CC,ACKNOWLEDGED, 12/16/2016,ACTIVE,RN105830830,TARRANT,REGION 04 - DFW METROPLEX,6260 OLD HEMPHILL RD, ,FORT WORTH,TX,76134,1409, ,FORT WORTH,TX,76134,32.66,-97.32
MSW-NOI,CITY OF FORT WORTH BRENNAN AVE DROP OFF STATION,120135,5CC,ACKNOWLEDGED, 12/16/2016,ACTIVE,RN104688239,TARRANT,REGION 04 - DFW METROPLEX,2400 BRENNAN AVE, ,FORT WORTH,TX,76106,8410, ,FORT WORTH,TX,76106,32.79,-97.33
MSW-NOI,CITY OF FORT WORTH MLK DROP OFF STATION,120136,5CC,ACKNOWLEDGED, 12/16/2016,ACTIVE,RN109229526,TARRANT,REGION 04 - DFW METROPLEX,5150 MARTIN LUTHER KING FWY, ,FORT WORTH,TX,76119,4161, , ,TX,     ,0.00,0.00
MSW-NOI,WESTOVER HILLS CITIZENS COLLECTION STATION,120140,5CC,ACKNOWLEDGED, 08/04/2017,ACTIVE,RN109883017,TARRANT,REGION 04 - DFW METROPLEX,,,,,,,CCS IS LOCATED OFF SPRINGS RD NEAR ITS INTERSECTINO WITH ROARING RD IN TOWN OF WESTOVER HILLS,TOWN OF WESTOVER HILLS,TX,76107,32.74,-97.41
MSW-NOI,GLEN ROSE CITIZEN CONVENIENCE STATION,120146,5CC,ACKNOWLEDGED, 04/27/2018,ACTIVE,RN110368404,SOMERVELL,REGION 04 - DFW METROPLEX,1256 N FM 56, ,GLEN ROSE,TX,76033,    ,FROM THE INTERSECTION OF US HWY 67 & HWY SH 56 PROCEED N ON SH 56 APPROX 0.4 MI ON E SIDE OF HWY 57 SE CORNER OF SH 56 & CR 311 INTERSEC,GLEN ROSE,TX,76033,32.24,-97.77
MSW-NOI,TERRELL CITIZENS CONVENIENCE STATION,120158,5CC,ACKNOWLEDGED, 04/29/2019,ACTIVE,RN100822444,KAUFMAN,REGION 04 - DFW METROPLEX,,,,,,,CR 319,TERRELL,TX,75160,32.60,-96.30
MSW-NOI,WISE COUNTY DECATUR CITIZENS COLLECTION STATION,120161,5CC,ACKNOWLEDGED, 06/19/2019,ACTIVE,RN110788759,WISE,REGION 04 - DFW METROPLEX,127 PRIVATE RD 4195, ,DECATUR,TX,76234,    , ,DECATUR,TX,76234,33.20,-97.60
MSW-NOI,WISE COUNTY COTTONDALE CITIZEN COLLECTION STATION,120163,5CC,ACKNOWLEDGED, 06/19/2019,ACTIVE,RN110788775,WISE,REGION 04 - DFW METROPLEX,6465 FM 2123, ,PARADISE,TX,76073,5010, ,PARADISE,TX,76234,33.06,-97.71
MSW-NOI,WISE COUNTY BOYD CITIZEN COLLECTION STATION,120164,5CC,ACKNOWLEDGED, 06/18/2019,ACTIVE,RN110769676,WISE,REGION 04 - DFW METROPLEX,546 S ALLEN ST, ,BOYD,TX,76023,3340, ,BOYD,TX,76023,33.07,-97.57
MSW-NOI,WISE COUNTY CHICO CITIZEN COLLECTION STATION,120165,5CC,ACKNOWLEDGED, 06/20/2019,ACTIVE,RN110790532,WISE,REGION 04 - DFW METROPLEX,2897 S FM 1655, ,CHICO,TX,76431,3025, ,CHICO,TX,76431,33.30,-97.73
MSW-NOI,WISE COUNTY SLIDELL CITIZEN COLLECTION STATION,120166,5CC,ACKNOWLEDGED, 06/20/2019,ACTIVE,RN110790540,WISE,REGION 04 - DFW METROPLEX,242 CR 2820, ,DECATUR,TX,76234,    , ,DECATUR,TX,76234,33.36,-97.39
MSW-NOI,CITY OF GLENN HEIGHTS COLLECTION STATION,120168,5CC,ACKNOWLEDGED, 08/06/2019,ACTIVE,RN110795291,ELLIS,REGION 04 - DFW METROPLEX,2118 S UHL RD, ,GLENN HEIGHTS,TX,75154,8628, , ,TX,     ,32.55,-96.84
MSW-NOI,CITY OF FRISCO ENVIRONMENTAL SERVICES,120174,5CC,ACKNOWLEDGED, 03/27/2020,ACTIVE,RN105868145,COLLIN,REGION 04 - DFW METROPLEX,6616 WALNUT ST, ,FRISCO,TX,75033,3319, , ,TX,     ,33.15,-96.83
MSW-NOI,CITY OF PLANO REUSE CENTER,120176,5CC,ACKNOWLEDGED, 04/22/2020,ACTIVE,RN106957624,COLLIN,REGION 04 - DFW METROPLEX,4110 W PLANO PKWY, ,PLANO,TX,75093,5615, ,PLANO,TX,75093,33.01,-96.77
MSW-NOI,NORTH PARKER COUNTY RESIDENTIAL DISPOSAL CENTER,120185,5CC,ACKNOWLEDGED, 08/20/2021,ACTIVE,RN111285169,PARKER,REGION 04 - DFW METROPLEX,3000 VEAL STATION RD, ,WEATHERFORD,TX,76085,3853, , ,TX,     ,32.91,-97.68
MSW-NOI,PARKER COUNTY SOUTH CONVENIENCE CENTER,120186,5CC,ACKNOWLEDGED, 10/04/2021,ACTIVE,RN111285144,PARKER,REGION 04 - DFW METROPLEX,2833 TIN TOP RD, ,WEATHERFORD,TX,76087,    , , ,TX,     ,0.00,0.00
MSW-NOI,FARMERS BRANCH CITIZENS COLLECTION CENTER,120212,5CC,ACKNOWLEDGED, 08/19/2025,ACTIVE,RN102997780,DALLAS,REGION 04 - DFW METROPLEX,13333 SENLAC DR, ,FARMERS BRANCH,TX,75234,8904, ,FARMERS BRANCH,TX,75234,32.92,-96.91
MSW-NOI,CITY OF COMPOST DIVISION - PLANO PURE PRODUCTS,47024,5RC,ACKNOWLEDGED, 03/30/2004,ACTIVE,RN102892007,COLLIN,REGION 04 - DFW METROPLEX,5304 FM 545, ,MELISSA,TX,75454,2608, ,MELISSA,TX,75454,33.19,-96.46
MSW-NOI,PJS BBQ,47025,5RC,ACKNOWLEDGED, 03/30/2004,ACTIVE,RN104205570,COLLIN,REGION 04 - DFW METROPLEX,,,,,,,1/4 MILE SOUTH ON HWY 78 & FM 160 INTERSECTION 14721 HWY 78 WESTSIDE,BLUE RIDGE,TX,     ,33.19,-96.56
MSW-NOI,DWAYNE E WOODY DBA W W CATTLE COPY,47026,5RC,ACKNOWLEDGED, 02/09/2004,ACTIVE,RN100756931,PARKER,REGION 04 - DFW METROPLEX,6391 OLD AGNES RD, ,POOLVILLE,TX,76487,5963,FROM SPRINGTOWN ON HWY 199 W 6 MI TO OLD AGNUS RD TURN S ON OLD AGNUS RD 4.5 MI TO THE RIGHT,POOLVILLE,TX,76487,32.88,-97.75
MSW-NOI,GREEN GROUND COMPOST,47046,5RC,ACKNOWLEDGED, 09/06/2013,ACTIVE,RN105483499,TARRANT,REGION 04 - DFW METROPLEX,7513 ANGLIN DR, ,FORT WORTH,TX,76140,2301, , ,TX,     ,32.64,-97.25
MSW-NOI,D & D CONSTRUCTION MATERIALS COMPANY,47048,5RC,ACKNOWLEDGED, 06/11/2014,ACTIVE,RN105067276,TARRANT,REGION 04 - DFW METROPLEX,1212 SILVER CREEK AZLE RD, ,AZLE,TX,76020,3842, ,AZLE,TX,76020,32.87,-97.54
MSW-NOI,ORGANIX COMPOSTING FACILITY,47052,5RC,ACKNOWLEDGED, 04/25/2016,ACTIVE,RN105575948,DALLAS,REGION 04 - DFW METROPLEX,2600 POST OAK RD, ,HUTCHINS,TX,75141,4216,EAST ON FULGHAM RD FROM I45. GO 2 MILES TO THE INTERSECTION OF POST OAK RD.  SITE LOCATED IN NE CORNER., ,TX,75141,32.64,-96.67
MSW-NOI,GREEN GROUN COMPOST,47053,5RC,ACKNOWLEDGED, 10/06/2016,ACTIVE,RN104318316,TARRANT,REGION 04 - DFW METROPLEX,7864 RETTA MANSFIELD RD, ,MANSFIELD,TX,76063,4329, ,MANSFIELD,TX,76063,32.52,-97.20
MSW-NOI,SILVER CREEK MATERIALS,47057,5RC,ACKNOWLEDGED, 03/21/2017,ACTIVE,RN100628304,TARRANT,REGION 04 - DFW METROPLEX,2251 SILVER CREEK RD, ,FORT WORTH,TX,76108,9710, ,FT WORTH,TX,76108,32.79,-97.50
MSW-NOI,HARRINGTON ORGANIC PRODUCE,47058,5RC,ACKNOWLEDGED, 04/17/2017,ACTIVE,RN100798917,JOHNSON,REGION 04 - DFW METROPLEX,1632 ROYALWOOD CIR, ,JOSHUA,TX,76058,5269, ,JOSHUA,TX,76058,32.45,-97.35
MSW-NOI,HARRINGTON ENVIRONMENTAL,47061,5RC,ACKNOWLEDGED, 04/18/2018,ACTIVE,RN102328655,JOHNSON,REGION 04 - DFW METROPLEX,6321 W FM 4, ,GODLEY,TX,76044,4111,S SIDE OF FM 4 1 MILE E INTERSECTION  FM 2331 AND FM 4 IN JOHNSON COUNTY,JOSHUA,TX,76058,32.34,-97.35
MSW-NOI,CHAMPION COMPOST FACILITY,47073,5RC,ACKNOWLEDGED, 07/22/2020,ACTIVE,RN111026605,GRAYSON,REGION 04 - DFW METROPLEX,,,,,,,1.75 MI S FROM INTERSECTION OF HWY 120 & 289,POTTSBORO,TX,75076,33.74,-96.69
MSW-NOI,ORGANIC RECYCLER - FORNEY,47077,5RC,ACKNOWLEDGED, 04/11/2023,ACTIVE,RN111639829,KAUFMAN,REGION 04 - DFW METROPLEX,,,,,,, 15065 UNIVERSITY DR FORNEY TX 75126,FORNEY,TX,75126,0.00,0.00
MSW-NOI,THE ORGANIC RECYCLER - DALLAS,47079,5RC,ACKNOWLEDGED, 04/12/2023,ACTIVE,RN111502332,DALLAS,REGION 04 - DFW METROPLEX,2101 MANANA DR, ,DALLAS,TX,75220,7110, ,DALLAS,TX,75220,32.87,-96.91
MSW,WESTERN REFUSE OF TEXAS TRANSFER STATION FACILITY,1022,5TS,ISSUED, 03/23/1977,ACTIVE,RN101478246,BOWIE,REGION 05 - TYLER,,,,,,,200 FEET N OF US HIGHWAY 67  S OF MISSOURI PACIFIC RAILROAD  2708 W 7TH STREET IN TEXARKANA,TEXARKANA,TX,     ,33.42,-94.08
MSW,EAST TEXAS REGIONAL LANDFILL,1249B,1,ISSUED, 01/19/2010,ACTIVE,RN102379815,RUSK,REGION 05 - TYLER,5155 FM 2867 E, ,HENDERSON,TX,75654,2335, ,HENDERSON,TX,75652,32.13,-94.71
MSW,PINE HILL FARMS LANDFILL TX LP,1327B,1,ISSUED, 07/19/1996,ACTIVE,RN101909737,GREGG,REGION 05 - TYLER,1102 LANDFILL RD., ,KILGORE,TX,75663,1857,STATE HIGHWAY 259 AND I-20,KILGORE,TX,75663,32.45,-94.83
MSW,PARIS LANDFILL,1454B,1,ISSUED, 10/20/2004,INACTIVE,RN100217157,LAMAR,REGION 05 - TYLER,,,,,,,6 MI N OF PARIS CITY LIMITS OFF CR 33900 3100 COUNTY ROAD 33900 POWDERLY TX 75473 5001,PARIS,TX,75473,33.78,-95.54
MSW,ROYAL OAKS  LANDFILL,1614B,1,ISSUED, 05/15/2025,ACTIVE,RN101927010,CHEROKEE,REGION 05 - TYLER,608 CR 4102, ,JACKSONVILLE,TX,75766,    ,0.5 MILE EAST OF INTERSECTION OF HEATH LAND AND U.S. HWY 69,JACKSONVILLE,TX,75766,32.00,-95.27
MSW,SHARPS ENVIRONMENTAL SERVICE,1741A,5AC,ISSUED, 08/01/1991,ACTIVE,RN101849362,PANOLA,REGION 05 - TYLER,1544 NE LOOP, ,CARTHAGE,TX,75633,1725, ,CARTHAGE,TX,75633,32.17,-94.32
MSW,BOWIE CASS REFUSE LANDFILL,1801,1,ISSUED, 11/21/1986,NOT CONSTRUCTED,RN101479285,CASS,REGION 05 - TYLER,,,,,,,2.4 MILES SE OF DOMINO ON FM 3129  0.5 MILES NE OF INTERSECTION OF COUNTY ROAD 3782 AND FM 3129,DOMINO,TX,     ,33.25,-94.08
MSW,LONE STAR ARMY AMMUNITION PLANT LANDFILL,1898,1,ISSUED, 11/16/1989,INACTIVE,RN102909694,BOWIE,REGION 05 - TYLER,,,,,,,12 MILES WEST OF TEXARKANA TEXAS ON US HIGHWAY 82 WEST AT THE INTERSECTION OF BOWIE PARKWAY IN BOWIE COUNTY,HOOKS,TX,75561,33.42,-94.23
MSW,GREENWOOD FARMS LANDFILL,1972A,1,ISSUED, 04/26/2006,ACTIVE,RN102533171,SMITH,REGION 05 - TYLER,,,,,,,SS FM 2767 AT 4.8 MI E OF LOOP 323,TYLER,TX,75708,32.37,-95.19
MSW,CASS COUNTY RESOURCE RECOVERY FACILITY,2198,5RF,ISSUED, 12/16/1991,INACTIVE,RN102696366,CASS,REGION 05 - TYLER,,,,,,,0.5 MILE N OF INTERSECTION OF HIGHWAY 8 AND FM 11,LINDEN,TX,     ,33.03,-94.38
MSW,BLOSSOM PRAIRIE LANDFILL,2358,1,ISSUED, 10/13/2009,ACTIVE,RN105608038,LAMAR,REGION 05 - TYLER,,,,,,,EAST SIDE OF CR 15100 1 MI S OF SH 194,BLOSSOM,TX,75416,0.00,0.00
MSW,STOUTS CREEK COMPOST,2382,5RC,ISSUED, 05/01/2014,ACTIVE,RN106341266,HOPKINS,REGION 05 - TYLER,1000 COUNTY ROAD 3372, ,PICKTON,TX,75471,3338,FROM SULPHUR SPRINGS TX I-30 E GO 9.2 MI EXIT AT 136 WEAVER RD GO 0.3 MI TURN R ON FM 269 GO 3.8 MI TURN L ON CR 3372 GO 1.0 MI TO SITE ON R.,COMO,TX,75471,33.12,-95.37
MSW,PALESTINE TRANSFER STATION,2389,5TS,ISSUED, 06/20/2017,ACTIVE,RN102334851,ANDERSON,REGION 05 - TYLER,517 ACR 3694, ,PALESTINE,TX,75801,    ,2.5 MI NE OF INTERSEC OF US HWY 79 AND STATE HWY 155 ON CO RD 3694,PALESTINE,TX,75801,31.80,-95.61
MSW,EDWARDS CONSTRUCTION KILGORE LIQUID WASTE PROCESSING FAC,2408,5GG,ISSUED, 01/22/2021,ACTIVE,RN111033833,GREGG,REGION 05 - TYLER,2821 SH HWY 42 N, ,KILGORE,TX,75662,    ,ON THE W SIDE OF SH 42 POWDERHORN RD APPROX 0.25 MI N OF ITS INTERSEC WITH SH 31 IN KILGORE TX,KILGORE,TX,75662,32.41,-94.87
MSW,HALLSVILLE LANDFILL,307,4,ISSUED, 09/07/2000,INACTIVE,RN102143211,HARRISON,REGION 05 - TYLER,,,,,,,1041 FEET S OF US HIGHWAY 80  4 MILES E OF FM 450 IN HARRISON COUNTY,HALLSVILLE,TX,     ,32.51,-94.51
MSW,VITAL EARTH RESOURCES COMPOSTING FACILITY,356,5RC,ISSUED, 08/18/1976,ACTIVE,RN101477560,UPSHUR,REGION 05 - TYLER,7940 US HIGHWAY 80, ,BIG SANDY,TX,75755,5966,3.5 MILES E OF BIG SANDY CITY N OF US HIGHWAY 80,BIG SANDY,TX,75755,32.57,-95.05
MSW,TEXAS DEPARTMENT OF CRIMINAL JUSTICE BETO I TRANSFER STATION FACILITY,40005,5TS,ISSUED, 02/17/1993,ACTIVE,RN102315553,ANDERSON,REGION 05 - TYLER,1391 FM 3328, ,TENNESSEE COLONY,TX,75880,5000, ,HUNTSVILLE,TX,75861,31.74,-95.82
MSW,TEXAS DEPARTMENT OF CRIMINAL JUSTICE COFFIELD TRANSFER STATION FACILITY,40006,5TS,ISSUED, 02/17/1993,ACTIVE,RN102317070,ANDERSON,REGION 05 - TYLER,2661 FM 5054, ,TENNESSEE COLONY,TX,75884,0001,ON FM 2054 APPROX 5 MILES SW OF TENNESSEE COLONY 75884,TENNESSEE COLONY,TX,75861,31.80,-95.66
MSW,EASLEY SANITATION TRANSFER RECYCLING STATION FACILITY,40169,5TS,ISSUED, 08/30/2001,INACTIVE,RN101479236,VAN ZANDT,REGION 05 - TYLER,682 VZ CR 4310, ,BEN WHEELER,TX,75754,7138,41 2 MI SW OF BEN WHEELER ON CR 4310 IN VAN ZANDT COUNTY APPROX 2500 FT W OF INTX OF FM 773 AND CR 4310,TYLER,TX,     ,32.79,-95.73
